"","mouse_tg_2_204.counts","mouse_tg_2_205.counts","mouse_tg_2_226.counts","mouse_tg_2_227.counts","avg","Symbol","Name"
"ENSMUSG00000001288",9.4865452612897,9.21901229530451,8.37839045533759,9.56617191101662,36.6501199229484,"Rarg","retinoic acid receptor, gamma"
"ENSMUSG00000001289",117.379842047729,161.824395823578,125.087899605128,172.245914867703,576.538052344139,"Pfdn5","prefoldin 5"
"ENSMUSG00000001300",14.2427423405194,11.3086550822402,14.0521776759697,10.799632472609,50.4032075713383,"Efnb2","ephrin B2"
"ENSMUSG00000001305",8.09070481412446,7.28301971329056,7.81983109164842,9.62099238042073,32.8145479994842,"Rrp15","ribosomal RNA processing 15 homolog (S. cerevisiae)"
"ENSMUSG00000001313",407.740503955269,494.507819520134,445.377597888998,576.217953906566,1923.84387527097,"Rnd2","Rho family GTPase 2"
"ENSMUSG00000001323",24.0653232650156,19.5750361070299,24.9881820597788,18.995292648523,87.6238340803472,"Srr","serine racemase"
"ENSMUSG00000001333",2.42979633395431,2.18183290988873,3.08677543091385,2.43951088848275,10.1379155632396,"Sync","syncoilin"
"ENSMUSG00000001334",170.059894479632,199.069205496609,176.828135399493,217.99359658543,763.950831961164,"Fndc5","fibronectin type III domain containing 5"
"ENSMUSG00000001348",0.646222429243168,0.491680655749574,0.587957224935971,0.520794459339014,2.24665476926773,"Acp5","acid phosphatase 5, tartrate resistant"
"ENSMUSG00000001366",186.809979845615,174.085682176333,200.875585899375,204.014376887383,765.785624808706,"Fbxo9","f-box protein 9"
"ENSMUSG00000001376",57.69473848283,46.1257915175069,61.0593578096006,44.6238620949429,209.50374990488,"Vps50","VPS50 EARP/GARPII complex subunit"
"ENSMUSG00000001380",110.116301943036,133.552758117978,110.74174331669,129.266666854884,483.677470232588,"Hars","histidyl-tRNA synthetase"
"ENSMUSG00000001383",142.892703554249,153.465824675836,142.991197104428,172.903760500553,612.253485835066,"Zmat2","zinc finger, matrin type 2"
"ENSMUSG00000001403",0.387733457545901,0.583870778702619,0.676150808676367,0.822307041061601,2.47006208598649,"Ube2c","ubiquitin-conjugating enzyme E2C"
"ENSMUSG00000001415",118.930775877913,116.804885781508,116.738907011037,142.067246460743,494.5418151312,"Smg5","Smg-5 homolog, nonsense mediated mRNA decay factor (C. elegans)"
"ENSMUSG00000001416",153.542449188177,193.629988242379,156.690600445436,200.50586684552,704.368904721512,"Cct3","chaperonin containing Tcp1, subunit 3 (gamma)"
"ENSMUSG00000001418",49.8108248460634,59.9235799194793,53.7392903591478,67.6484592446677,231.122154369358,"Glmp","glycosylated lysosomal membrane protein"
"ENSMUSG00000001419",71.2137117025971,72.1848662722343,76.8460092991315,65.4556404685034,285.700227742466,"Mef2d","myocyte enhancer factor 2D"
"ENSMUSG00000001420",1.00810698961934,0.952631270514799,0.676150808676367,0.904537745167761,3.54142681397827,"Tmem79","transmembrane protein 79"
"ENSMUSG00000001424",64.9841274846929,77.4397032805579,64.7634883266973,74.501017920181,281.688337012129,"Snd1","staphylococcal nuclease and tudor domain containing 1"
"ENSMUSG00000001435",15.4059427131571,12.0154460248802,12.6704781973702,14.4451936879821,54.5370606233896,"Col18a1","collagen, type XVIII, alpha 1"
"ENSMUSG00000001436",23.3157052470935,26.7351356563831,20.4609114277718,25.9574922628445,96.4692445940929,"Slc19a1","solute carrier family 19 (folate transporter), member 1"
"ENSMUSG00000001440",174.660998175843,180.231690373203,181.472997476488,147.275191054133,683.640877079667,"Kpnb1","karyopherin (importin) beta 1"
"ENSMUSG00000001441",129.347881437312,140.528477421425,151.869351200961,120.961365740161,542.70707579986,"Npepps","aminopeptidase puromycin sensitive"
"ENSMUSG00000001445",44.8219876923061,54.607282829187,50.0351598420512,52.9565734443671,202.421003807911,"Mrpl10","mitochondrial ribosomal protein L10"
"ENSMUSG00000001467",173.239308831508,140.682127626347,225.393402179205,179.509627063747,718.824465700807,"Cyp51","cytochrome P450, family 51"
"ENSMUSG00000001472",708.363178039191,827.836574077361,725.098247652287,870.274951790194,3131.57295155903,"Tcf25","transcription factor 25 (basic helix-loop-helix)"
"ENSMUSG00000001473",7.41863348771156,8.54295139364885,7.40826103419324,7.70227595127699,31.0721218668306,"Tubb6","tubulin, beta 6 class V"
"ENSMUSG00000001482",56.557387007362,61.3371618047593,59.1778946898055,67.0454340812225,244.117877583149,"Def8","differentially expressed in FDCP 8"
"ENSMUSG00000001493",4.73034818205999,4.11782549190268,5.08582999569615,4.85161154226344,18.7856152119223,"Meox1","mesenchyme homeobox 1"
"ENSMUSG00000001504",6.41052649809222,5.22410696733922,4.93884068946216,6.05766186915379,22.6311360240474,"Irx2","Iroquois related homeobox 2 (Drosophila)"
"ENSMUSG00000001506",26.4434218046304,17.7926937299377,25.4585478397276,20.6673169653482,90.3619803396439,"Col1a1","collagen, type I, alpha 1"
"ENSMUSG00000001507",40.479372967792,43.1142475010408,49.9763641195576,47.0359627487236,180.605947337114,"Itga3","integrin alpha 3"
"ENSMUSG00000001508",0.258488971697267,0.522410696733922,0.587957224935971,0.49338422463696,1.86224111800412,"Sgca","sarcoglycan, alpha (dystrophin-associated glycoprotein)"
"ENSMUSG00000001517",1.8352716990506,1.22920163937393,2.29303317725029,1.56238337801704,6.91988989369186,"Foxm1","forkhead box M1"
"ENSMUSG00000001518",25.6938037867083,34.048885410658,27.2518173757823,30.4527707539813,117.44727732713,"Itfg2","integrin alpha FG-GAP repeat containing 2"
"ENSMUSG00000001520",27.0379464395341,27.6263068449292,25.9583114809231,35.3592027656488,115.981767531035,"Nrip2","nuclear receptor interacting protein 2"
"ENSMUSG00000001521",22.3592960518136,19.2677356971864,25.1645692272596,24.5047498236357,91.2963507998953,"Tulp3","tubby-like protein 3"
"ENSMUSG00000001524",10.313709970721,11.0320847133811,10.8772086613155,15.3223211984478,47.5453245438653,"Gtf2h4","general transcription factor II H, polypeptide 4"
"ENSMUSG00000001525",412.522549931668,579.261272554967,439.204047027171,558.510942289039,1989.49881180284,"Tubb5","tubulin, beta 5 class I"
"ENSMUSG00000001542",29.1575560074517,20.4354772545917,28.7805061606158,16.6106022294443,94.9841416521035,"Ell2","elongation factor RNA polymerase II 2"
"ENSMUSG00000001552",49.0353579309716,56.0515947554514,53.5335053304202,63.2902319270412,221.910689943884,"Jup","junction plakoglobin"
"ENSMUSG00000001555",4.44601031319299,4.7016962706053,3.08677543091385,3.86484309298952,16.0993251077017,"Fkbp10","FK506 binding protein 10"
"ENSMUSG00000001566",2.9984720716883,3.53395471320006,3.76292623959022,3.78261238888336,14.0779654133619,"Mnx1","motor neuron and pancreas homeobox 1"
"ENSMUSG00000001569",26.2366306272726,26.550755410477,27.6339895719907,26.3960560180774,106.817431627818,"Nom1","nucleolar protein with MIF4G domain 1"
"ENSMUSG00000001576",73.4108679620238,81.3116884445858,68.2912316763131,64.1399492028048,287.153737285728,"Ergic1","endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1"
"ENSMUSG00000001604",0.775466915091801,1.62869217217046,0.705548669923166,1.26087079629445,4.37057855347988,"Tcea3","transcription elongation factor A (SII), 3"
"ENSMUSG00000001627",36.3435494206357,27.165356230164,32.396443093972,34.7013571327995,130.606705877571,"Ifrd1","interferon-related developmental regulator 1"
"ENSMUSG00000001630",25.3319192263322,24.5533027464943,26.6050644283527,24.7788521706562,101.269138571835,"Stk38l","serine/threonine kinase 38 like"
"ENSMUSG00000001632",24.4530567225615,27.3804665170544,25.0175799210256,25.6011592117178,102.452262372359,"Brpf1","bromodomain and PHD finger containing, 1"
"ENSMUSG00000001642",27.0637953367039,29.8388697958023,23.8122676099068,30.6172321621936,111.332164904607,"Akr1b3","aldo-keto reductase family 1, member B3 (aldose reductase)"
"ENSMUSG00000001657",60.9516995262156,70.924934591876,55.7383449239301,53.1484450872815,240.763424129303,"Hoxc8","homeobox C8"
"ENSMUSG00000001661",26.6502129819882,28.5482080744596,34.1015190462863,33.1389737547825,122.438913857517,"Hoxc6","homeobox C6"
"ENSMUSG00000001663",13.4672754254276,21.8490591398717,14.8753177908801,19.7353689854784,69.9270213416578,"Gstt1","glutathione S-transferase, theta 1"
"ENSMUSG00000001665",8.27164709431255,11.4623052871619,7.81983109164842,9.04537745167761,36.5991609248005,"Gstt3","glutathione S-transferase, theta 3"
"ENSMUSG00000001666",16.2589563197581,20.1281768447482,17.4329317193516,24.4499293542316,78.2699942380894,"Ddt","D-dopachrome tautomerase"
"ENSMUSG00000001672",0.723769120752348,0.706790942640012,0.61735508618277,0.49338422463696,2.54129937421209,"Marveld3","MARVEL (membrane-associating) domain containing 3"
"ENSMUSG00000001674",10.8823857084549,12.7222369675202,12.405897446149,12.6087079629445,48.6192280850687,"Ddx18","DEAD (Asp-Glu-Ala-Asp) box polypeptide 18"
"ENSMUSG00000001687",230.934047314338,208.318947832898,227.510048188974,209.222321480773,875.985364816983,"Ubl3","ubiquitin-like 3"
"ENSMUSG00000001700",31.8458413131033,25.22936364815,38.9815640132549,33.4678965712071,129.524665545715,"Gramd3","GRAM domain containing 3"
"ENSMUSG00000001707",19.1281839055978,20.2510970086856,18.2266739730151,19.1049335873312,76.7108884746296,"Eef1e1","eukaryotic translation elongation factor 1 epsilon 1"
"ENSMUSG00000001729",192.186550456918,212.313853160863,185.000740826103,225.06543713856,814.566581582444,"Akt1","thymoma viral proto-oncogene 1"
"ENSMUSG00000001741",2.40394743678458,1.93599258201395,2.0284524260291,2.43951088848275,8.80790333331038,"Il16","interleukin 16"
"ENSMUSG00000001750",20.7049666329511,17.7619636889534,17.3447381356112,24.8062624053583,80.6179308628739,"Tcirg1","T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3"
"ENSMUSG00000001751",10.7272923254366,11.0013546723967,8.90755195777997,11.3752474013521,42.0114463569654,"Naglu","alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)"
"ENSMUSG00000001755",30.0881163055619,33.9566952877049,31.7790880077893,40.3752757161246,136.199175317181,"Coasy","Coenzyme A synthase"
"ENSMUSG00000001761",29.4418938763187,30.6378508613953,30.1622056392153,25.9574922628445,116.199442639774,"Smo","smoothened, frizzled class receptor"
"ENSMUSG00000001763",20.8600600159695,25.9976146727587,23.1361168012305,29.2193101923889,99.2131016823475,"Tspan33","tetraspanin 33"
"ENSMUSG00000001767",19.1281839055978,20.3432871316386,19.8141584803422,17.3232683316977,76.6088978492763,"Crnkl1","Crn, crooked neck-like 1 (Drosophila)"
"ENSMUSG00000001768",42.1078534894848,41.4548252878859,38.4524025108125,37.5794317765151,159.594513064698,"Rin2","Ras and Rab interactor 2"
"ENSMUSG00000001773",18.4044147848454,20.0052566808108,22.6657510212817,13.4310150040061,74.506437490944,"Folh1","folate hydrolase 1"
"ENSMUSG00000001774",59.0905789299952,51.9644993045331,79.0508488926414,55.8072378533806,245.91316498055,"Chordc1","cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1"
"ENSMUSG00000001783",133.638798367487,178.387887914142,133.730870811687,172.629658153532,618.387215246848,"Rtcb","RNA 2',3'-cyclic phosphate and 5'-OH ligase"
"ENSMUSG00000001785",20.9893045018181,21.1115381562473,20.872481485227,20.3658043836256,83.339128526918,"Pwp1","PWP1 homolog, endonuclein"
"ENSMUSG00000001786",64.8548829988443,63.4575346326794,71.3780071072269,75.3233249612426,275.013749699993,"Fbxo7","F-box protein 7"
"ENSMUSG00000001794",291.446315588669,378.563374886187,300.269754774801,397.777325996198,1368.05677124586,"Capns1","calpain, small subunit 1"
"ENSMUSG00000001802",82.2770396912401,89.7931797562659,89.3988960515145,96.0180521612929,357.487167660313,"Lrp3","low density lipoprotein receptor-related protein 3"
"ENSMUSG00000001827",0.516977943394534,0.676060901655664,0.440967918701979,0.877127510465707,2.51113427421788,"Folr1","folate receptor 1 (adult)"
"ENSMUSG00000001829",53.7398572158618,62.3205231162585,53.9450753878754,54.9301103429149,224.935566062911,"Clpb","ClpB caseinolytic peptidase B"
"ENSMUSG00000001833",390.421742851552,292.304149843122,358.154143569747,267.38683951853,1308.26687578295,"Sept7","septin 7"
"ENSMUSG00000001844",24.7115456942587,25.4444739350404,22.9891274949965,28.1229008043067,101.268047928602,"Zdhhc4","zinc finger, DHHC domain containing 4"
"ENSMUSG00000001847",254.792579401996,255.428100661904,230.890802232356,234.357506702556,975.468988998812,"Rac1","RAS-related C3 botulinum substrate 1"
"ENSMUSG00000001855",24.401358928222,26.7351356563831,24.7529991698044,25.8204410893343,101.709934843744,"Nup214","nucleoporin 214"
"ENSMUSG00000001864",31.303014472539,28.6403981974127,30.9559478928789,36.483022388433,127.382382951264,"Aif1l","allograft inflammatory factor 1-like"
"ENSMUSG00000001870",10.9857812971338,11.6774155740524,11.4651658862514,10.3610687173762,44.4894314748138,"Ltbp1","latent transforming growth factor beta binding protein 1"
"ENSMUSG00000001891",132.759935863716,117.358026519226,129.497578792148,120.522801984929,500.138343160019,"Ugp2","UDP-glucose pyrophosphorylase 2"
"ENSMUSG00000001901",3.12771655753693,2.8578938115444,2.67520537345867,3.83743285828747,12.4982486008275,"Kcnh6","potassium voltage-gated channel, subfamily H (eag-related), member 6"
"ENSMUSG00000001909",42.6506803300491,40.4407339354024,40.0986827406333,56.8762370067607,180.066334012845,"Trmt1","tRNA methyltransferase 1"
"ENSMUSG00000001910",99.9059875609937,107.739523691125,92.2798864537007,102.157944734553,402.083342440373,"Nacc1","nucleus accumbens associated 1, BEN and BTB (POZ) domain containing"
"ENSMUSG00000001911",82.1219463082217,78.6996349609162,84.0484853045971,67.2373057241369,312.107372297872,"Nfix","nuclear factor I/X"
"ENSMUSG00000001918",3.1018676603672,2.55059340170091,2.99858184717345,3.17958722543819,11.8306301346798,"Slc1a5","solute carrier family 1 (neutral amino acid transporter), member 5"
"ENSMUSG00000001924",275.730186109475,354.993433451192,288.3342231086,335.638323926643,1254.69616659591,"Uba1","ubiquitin-like modifier activating enzyme 1"
"ENSMUSG00000001930",20.1621397923868,20.0052566808108,19.4025884228871,14.9659881473211,74.5359730434058,"Vwf","Von Willebrand factor"
"ENSMUSG00000001942",29.0283115216031,34.2947257385328,29.0744847730838,26.4234662527794,118.820988285999,"Siae","sialic acid acetylesterase"
"ENSMUSG00000001943",1.21489816697716,0.399490532796529,1.26410803361234,1.26087079629445,4.13936752968048,"Vsig2","V-set and immunoglobulin domain containing 2"
"ENSMUSG00000001946",18.7404504480519,20.4047472136073,20.7548900402398,23.5179813743618,83.4180690762607,"Esam","endothelial cell-specific adhesion molecule"
"ENSMUSG00000001948",2.50734302546349,2.88862385252875,1.67567809106752,3.48109980716078,10.5527447762205,"Spa17","sperm autoantigenic protein 17"
"ENSMUSG00000001962",21.1443978848364,22.7095002874334,19.990545647823,24.8062624053583,88.6507062254512,"Fam50a","family with sequence similarity 50, member A"
"ENSMUSG00000001964",28.0719023263232,34.8171364352667,25.6349350072084,33.3034351629948,121.827408931793,"Emd","emerin"
"ENSMUSG00000001983",12.4074706414688,12.9373472544107,13.2290375610594,12.0330930342014,50.6069484911403,"Taco1","translational activator of mitochondrially encoded cytochrome c oxidase I"
"ENSMUSG00000001985",34.4565799272457,26.3049150826022,33.0725939026484,25.4915182729096,119.325607185406,"Grik3","glutamate receptor, ionotropic, kainate 3"
"ENSMUSG00000001986",78.218762835593,48.2768943864113,81.8142478498404,50.2429602088638,258.552865280708,"Gria3","glutamate receptor, ionotropic, AMPA3 (alpha 3)"
"ENSMUSG00000001988",6.56561988111058,8.23565098380536,8.319594732844,8.79868533935913,31.9195509371191,"Npas1","neuronal PAS domain protein 1"
"ENSMUSG00000001995",71.1620139082576,81.3424184855701,78.3453002227182,64.1673594375069,295.017092054053,"Sipa1l2","signal-induced proliferation-associated 1 like 2"
"ENSMUSG00000001998",8.65938055185845,4.42512590174616,8.81935837403957,3.61815098067104,25.5220158083152,"Ap4e1","adaptor-related protein complex AP-4, epsilon 1"
"ENSMUSG00000001999",30.0364185112224,37.3677298369676,30.7795607253981,42.1569409717581,140.340650045346,"Blvra","biliverdin reductase A"
"ENSMUSG00000002006",58.0049252488667,71.631725534516,53.415913885433,68.0870229999005,251.139587668716,"Pdzd4","PDZ domain containing 4"
"ENSMUSG00000002007",3.87733457545901,1.32139176232698,3.67473265584982,5.50945717511272,14.3829161687485,"Srpk3","serine/arginine-rich protein specific kinase 3"
"ENSMUSG00000002010",139.196311258978,155.954957995568,130.820482548254,168.052148958289,594.023900761089,"Idh3g","isocitrate dehydrogenase 3 (NAD+), gamma"
"ENSMUSG00000002012",70.5933381705236,80.451247297024,65.7336177478416,96.6210773247381,313.399280540127,"Pnck","pregnancy upregulated non-ubiquitously expressed CaM kinase"
"ENSMUSG00000002014",38.0754255310074,36.4150985664528,33.2489810701292,48.1049619021036,155.844467069693,"Ssr4","signal sequence receptor, delta"
"ENSMUSG00000002015",119.783789484514,151.59129217579,120.795811863095,146.726986360092,538.897879883491,"Bcap31","B cell receptor associated protein 31"
"ENSMUSG00000002017",57.1777605394355,53.9312219275314,64.7046926042037,58.5208510888839,234.334526160054,"Fam98a","family with sequence similarity 98, member A"
"ENSMUSG00000002020",0.594524634903714,0.36876049181218,0.529161502442374,0.383743285828747,1.87618991498702,"Ltbp2","latent transforming growth factor beta binding protein 2"
