"","moto_1.counts","moto_2.counts","sum","Symbol","Name"
"ENSMUSG00000001380",213.825550138314,216.084448879986,429.909999018299,"Hars","histidyl-tRNA synthetase"
"ENSMUSG00000001383",115.366208678741,90.6484297933068,206.014638472048,"Zmat2","zinc finger, matrin type 2"
"ENSMUSG00000001403",0.11580046040526,0.111498683632604,0.227299144037864,"Ube2c","ubiquitin-conjugating enzyme E2C"
"ENSMUSG00000001415",66.70106519343,67.0107088631948,133.711774056625,"Smg5","Smg-5 homolog, nonsense mediated mRNA decay factor (C. elegans)"
"ENSMUSG00000001416",307.97132444779,297.701485299052,605.672809746842,"Cct3","chaperonin containing Tcp1, subunit 3 (gamma)"
"ENSMUSG00000001418",39.2853061924846,45.6587109475512,84.9440171400358,"Glmp","glycosylated lysosomal membrane protein"
"ENSMUSG00000001419",72.1726369475786,77.8818305173737,150.054467464952,"Mef2d","myocyte enhancer factor 2D"
"ENSMUSG00000001420",1.10010437384997,1.14286150723419,2.24296588108416,"Tmem79","transmembrane protein 79"
"ENSMUSG00000001424",66.1799631216064,68.7946878013165,134.974650922923,"Snd1","staphylococcal nuclease and tudor domain containing 1"
"ENSMUSG00000001435",1.27380506445787,2.25784834356023,3.53165340801809,"Col18a1","collagen, type XVIII, alpha 1"
"ENSMUSG00000001436",30.5134213167861,41.6447583367775,72.1581796535636,"Slc19a1","solute carrier family 19 (folate transporter), member 1"
"ENSMUSG00000001440",224.566042840901,226.760447837808,451.326490678709,"Kpnb1","karyopherin (importin) beta 1"
"ENSMUSG00000001441",216.025758886013,205.241201896715,421.266960782729,"Npepps","aminopeptidase puromycin sensitive"
"ENSMUSG00000001444",0.0289501151013151,0.0278746709081509,0.0568247860094661,"Tbx21","T-box 21"
"ENSMUSG00000001445",44.3805264503161,46.6064497584283,90.9869762087444,"Mrpl10","mitochondrial ribosomal protein L10"
"ENSMUSG00000001467",183.051577785616,162.146960672714,345.198538458329,"Cyp51","cytochrome P450, family 51"
"ENSMUSG00000001472",717.18120140488,766.943695366865,1484.12489677174,"Tcf25","transcription factor 25 (basic helix-loop-helix)"
"ENSMUSG00000001473",33.1768319061071,44.7109721366741,77.8878040427812,"Tubb6","tubulin, beta 6 class V"
"ENSMUSG00000001482",53.7314136280409,53.7702401818231,107.501653809864,"Def8","differentially expressed in FDCP 8"
"ENSMUSG00000001493",0.202650805709206,0.195122696357056,0.397773502066262,"Meox1","mesenchyme homeobox 1"
"ENSMUSG00000001494",0.0579002302026302,0.0557493418163019,0.113649572018932,"Sost","sclerostin"
"ENSMUSG00000001496",0,0.0836240127244528,0.0836240127244528,"Nkx2-1","NK2 homeobox 1"
"ENSMUSG00000001497",0,0.0278746709081509,0.0278746709081509,"Pax9","paired box 9"
"ENSMUSG00000001504",6.65852647330248,7.5540358161089,14.2125622894114,"Irx2","Iroquois related homeobox 2 (Drosophila)"
"ENSMUSG00000001506",0.810603222836824,0.864114798152679,1.6747180209895,"Col1a1","collagen, type I, alpha 1"
"ENSMUSG00000001507",153.117158770856,181.937977017501,335.055135788357,"Itga3","integrin alpha 3"
"ENSMUSG00000001508",0.0868503453039454,0.0836240127244528,0.170474358028398,"Sgca","sarcoglycan, alpha (dystrophin-associated glycoprotein)"
"ENSMUSG00000001510",0.318451266114466,0.362370721805962,0.680821987920428,"Dlx3","distal-less homeobox 3"
"ENSMUSG00000001517",0.607952417127618,0.975613481785282,1.5835658989129,"Foxm1","forkhead box M1"
"ENSMUSG00000001518",23.5364435773692,36.2370721805962,59.7735157579654,"Itfg2","integrin alpha FG-GAP repeat containing 2"
"ENSMUSG00000001520",28.8632647560112,31.4983781262105,60.3616428822217,"Nrip2","nuclear receptor interacting protein 2"
"ENSMUSG00000001521",7.87443130755771,7.86065719609856,15.7350885036563,"Tulp3","tubby-like protein 3"
"ENSMUSG00000001524",20.0624297652114,24.4739610573565,44.5363908225679,"Gtf2h4","general transcription factor II H, polypeptide 4"
"ENSMUSG00000001525",995.536558104024,1239.89323666546,2235.42979476949,"Tubb5","tubulin, beta 5 class I"
"ENSMUSG00000001542",30.8608226980019,28.9060337317525,59.7668564297544,"Ell2","elongation factor RNA polymerase II 2"
"ENSMUSG00000001552",56.9448764042868,79.1640653791486,136.108941783435,"Jup","junction plakoglobin"
"ENSMUSG00000001555",0.434251726519727,0.557493418163019,0.991745144682745,"Fkbp10","FK506 binding protein 10"
"ENSMUSG00000001558",0.11580046040526,0.167248025448906,0.283048485854166,"Klhl10","kelch-like 10"
"ENSMUSG00000001566",32.887330755094,34.2300958752093,67.1174266303033,"Mnx1","motor neuron and pancreas homeobox 1"
"ENSMUSG00000001569",32.1346277624598,30.8293860244149,62.9640137868747,"Nom1","nucleolar protein with MIF4G domain 1"
"ENSMUSG00000001576",94.2036745396794,105.6728774128,199.87655195248,"Ergic1","endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1"
"ENSMUSG00000001583",0,0.0278746709081509,0.0278746709081509,"Tnk1","tyrosine kinase, non-receptor, 1"
"ENSMUSG00000001588",0.0579002302026302,0,0.0579002302026302,"Acap1","ArfGAP with coiled-coil, ankyrin repeat and PH domains 1"
"ENSMUSG00000001604",8.74293476059717,9.47738810877131,18.2203228693685,"Tcea3","transcription elongation factor A (SII), 3"
"ENSMUSG00000001622",0,0,0,"Csn3","casein kappa"
"ENSMUSG00000001627",19.0491757366654,18.5645308248285,37.6137065614939,"Ifrd1","interferon-related developmental regulator 1"
"ENSMUSG00000001630",59.3187858425947,56.9479526653523,116.266738507947,"Stk38l","serine/threonine kinase 38 like"
"ENSMUSG00000001632",23.6811941528758,26.4251880209271,50.1063821738028,"Brpf1","bromodomain and PHD finger containing, 1"
"ENSMUSG00000001642",18.2675226289298,20.7108804847561,38.978403113686,"Akr1b3","aldo-keto reductase family 1, member B3 (aldose reductase)"
"ENSMUSG00000001655",0.694802762431563,0.61324275997932,1.30804552241088,"Hoxc13","homeobox C13"
"ENSMUSG00000001656",1.24485494935655,2.59234439445804,3.83719934381459,"Hoxc11","homeobox C11"
"ENSMUSG00000001657",51.994406721962,49.4496661910597,101.444072913022,"Hoxc8","homeobox C8"
"ENSMUSG00000001661",16.3857651473444,17.1429226085128,33.5286877558572,"Hoxc6","homeobox C6"
"ENSMUSG00000001663",3.8214151933736,5.04531543437532,8.86673062774891,"Gstt1","glutathione S-transferase, theta 1"
"ENSMUSG00000001665",1.41855563996444,1.11498683632604,2.53354247629048,"Gstt3","glutathione S-transferase, theta 3"
"ENSMUSG00000001666",16.443665377547,17.0592985957884,33.5029639733354,"Ddt","D-dopachrome tautomerase"
"ENSMUSG00000001670",0.0289501151013151,0,0.0289501151013151,"Tat","tyrosine aminotransferase"
"ENSMUSG00000001672",0.579002302026302,0.167248025448906,0.746250327475208,"Marveld3","MARVEL (membrane-associating) domain containing 3"
"ENSMUSG00000001674",10.8852432780945,10.2300042232914,21.1152475013859,"Ddx18","DEAD (Asp-Glu-Ala-Asp) box polypeptide 18"
"ENSMUSG00000001687",212.378044383248,210.425890685631,422.803935068879,"Ubl3","ubiquitin-like 3"
"ENSMUSG00000001700",2.57656024401705,1.75610426721351,4.33266451123055,"Gramd3","GRAM domain containing 3"
"ENSMUSG00000001707",29.7896684392533,25.5331985518662,55.3228669911195,"Eef1e1","eukaryotic translation elongation factor 1 epsilon 1"
"ENSMUSG00000001729",156.793823388723,167.164401436181,323.958224824904,"Akt1","thymoma viral proto-oncogene 1"
"ENSMUSG00000001739",0.405301611418412,0.390245392714113,0.795547004132525,"Cldn15","claudin 15"
"ENSMUSG00000001741",0.144750575506576,0.139373354540755,0.28412393004733,"Il16","interleukin 16"
"ENSMUSG00000001750",5.70317267495908,7.30316377793554,13.0063364528946,"Tcirg1","T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3"
"ENSMUSG00000001751",3.56086415746176,5.18468878891607,8.74555294637783,"Naglu","alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)"
"ENSMUSG00000001755",36.8534965239742,38.4670458532483,75.3205423772224,"Coasy","Coenzyme A synthase"
"ENSMUSG00000001761",2.51866001381442,2.17422433083577,4.69288434465019,"Smo","smoothened, frizzled class receptor"
"ENSMUSG00000001763",39.8643084945109,49.4775408619679,89.3418493564788,"Tspan33","tetraspanin 33"
"ENSMUSG00000001767",20.3808810313258,16.1951837976357,36.5760648289615,"Crnkl1","Crn, crooked neck-like 1 (Drosophila)"
"ENSMUSG00000001768",4.63201841621042,5.65855819435464,10.2905766105651,"Rin2","Ras and Rab interactor 2"
"ENSMUSG00000001773",4.45831772560253,4.87806740892641,9.33638513452894,"Folh1","folate hydrolase 1"
"ENSMUSG00000001774",124.717095856466,105.115383994637,229.832479851103,"Chordc1","cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1"
"ENSMUSG00000001783",188.320498734055,198.328283511494,386.648782245549,"Rtcb","RNA 2',3'-cyclic phosphate and 5'-OH ligase"
"ENSMUSG00000001785",22.8995410451403,23.6098462592038,46.5093873043441,"Pwp1","PWP1 homolog, endonuclein"
"ENSMUSG00000001786",82.3920275783428,69.3243065485714,151.716334126914,"Fbxo7","F-box protein 7"
"ENSMUSG00000001794",662.262833057685,746.790308300271,1409.05314135796,"Capns1","calpain, small subunit 1"
"ENSMUSG00000001802",98.6330421501806,121.143319766824,219.776361917005,"Lrp3","low density lipoprotein receptor-related protein 3"
"ENSMUSG00000001804",0.0868503453039454,0,0.0868503453039454,"Dsg4","desmoglein 4"
"ENSMUSG00000001815",0.521102071823672,0.501744076346717,1.02284614817039,"Evx2","even-skipped homeobox 2"
"ENSMUSG00000001819",0.0579002302026302,0.0557493418163019,0.113649572018932,"Hoxd13","homeobox D13"
"ENSMUSG00000001823",0,0,0,"Hoxd12","homeobox D12"
"ENSMUSG00000001827",0,0,0,"Folr1","folate receptor 1 (adult)"
"ENSMUSG00000001829",54.6867674263843,64.5856124941857,119.27237992057,"Clpb","ClpB caseinolytic peptidase B"
"ENSMUSG00000001833",331.247216989248,279.750197234203,610.99741422345,"Sept7","septin 7"
"ENSMUSG00000001844",25.2445003683468,28.9060337317525,54.1505341000993,"Zdhhc4","zinc finger, DHHC domain containing 4"
"ENSMUSG00000001847",149.03519254157,147.094638382312,296.129830923883,"Rac1","RAS-related C3 botulinum substrate 1"
"ENSMUSG00000001855",22.9863913904442,24.557585070081,47.5439764605252,"Nup214","nucleoporin 214"
"ENSMUSG00000001864",1.79490713628154,1.5331068999483,3.32801403622984,"Aif1l","allograft inflammatory factor 1-like"
"ENSMUSG00000001865",0.0579002302026302,0,0.0579002302026302,"Cpa3","carboxypeptidase A3, mast cell"
"ENSMUSG00000001870",1.3317052946605,1.89547762175426,3.22718291641476,"Ltbp1","latent transforming growth factor beta binding protein 1"
"ENSMUSG00000001891",137.744647652057,122.425554628599,260.170202280656,"Ugp2","UDP-glucose pyrophosphorylase 2"
"ENSMUSG00000001901",1.99755794199074,2.53659505264173,4.53415299463248,"Kcnh6","potassium voltage-gated channel, subfamily H (eag-related), member 6"
"ENSMUSG00000001909",40.6170114871451,47.4984392274892,88.1154507146343,"Trmt1","tRNA methyltransferase 1"
"ENSMUSG00000001910",81.4656238951008,77.5473344664759,159.012958361577,"Nacc1","nucleus accumbens associated 1, BEN and BTB (POZ) domain containing"
"ENSMUSG00000001911",20.4966814917311,16.1673091267275,36.6639906184586,"Nfix","nuclear factor I/X"
"ENSMUSG00000001918",2.51866001381442,2.56446972354989,5.0831297373643,"Slc1a5","solute carrier family 1 (neutral amino acid transporter), member 5"
"ENSMUSG00000001924",490.936051888102,550.357502410532,1041.29355429863,"Uba1","ubiquitin-like modifier activating enzyme 1"
"ENSMUSG00000001930",0.173700690607891,0.780490785428226,0.954191476036117,"Vwf","Von Willebrand factor"
"ENSMUSG00000001942",30.9476730433059,28.5436630099465,59.4913360532524,"Siae","sialic acid acetylesterase"
"ENSMUSG00000001943",0.202650805709206,0.139373354540755,0.342024160249961,"Vsig2","V-set and immunoglobulin domain containing 2"
"ENSMUSG00000001946",4.16881657458938,3.67945655987592,7.8482731344653,"Esam","endothelial cell-specific adhesion molecule"
"ENSMUSG00000001948",5.70317267495908,4.29269931985524,9.99587199481432,"Spa17","sperm autoantigenic protein 17"
"ENSMUSG00000001962",29.0659155617204,24.1394650064587,53.2053805681791,"Fam50a","family with sequence similarity 50, member A"
"ENSMUSG00000001964",24.4917973757126,23.3310995501223,47.8228969258349,"Emd","emerin"
"ENSMUSG00000001983",12.7959508747813,13.7979620995347,26.593912974316,"Taco1","translational activator of mitochondrially encoded cytochrome c oxidase I"
"ENSMUSG00000001985",7.87443130755771,6.46692365069102,14.3413549582487,"Grik3","glutamate receptor, ionotropic, kainate 3"
"ENSMUSG00000001986",206.443270787478,201.338747969574,407.782018757052,"Gria3","glutamate receptor, ionotropic, AMPA3 (alpha 3)"
"ENSMUSG00000001988",7.00592785451826,6.80141970158883,13.8073475561071,"Npas1","neuronal PAS domain protein 1"
"ENSMUSG00000001995",47.4202885359542,47.3311912020403,94.7514797379944,"Sipa1l2","signal-induced proliferation-associated 1 like 2"
"ENSMUSG00000001998",5.03732002762883,4.26482464894709,9.30214467657592,"Ap4e1","adaptor-related protein complex AP-4, epsilon 1"
"ENSMUSG00000001999",40.6170114871451,36.1813228387799,76.798334325925,"Blvra","biliverdin reductase A"
"ENSMUSG00000002006",24.347046800206,21.4913712701844,45.8384180703904,"Pdzd4","PDZ domain containing 4"
"ENSMUSG00000002007",0.665852647330248,1.5331068999483,2.19895954727855,"Srpk3","serine/arginine-rich protein specific kinase 3"
"ENSMUSG00000002010",180.06971593018,204.516460453103,384.586176383283,"Idh3g","isocitrate dehydrogenase 3 (NAD+), gamma"
"ENSMUSG00000002012",30.5134213167861,28.989657744477,59.5030790612631,"Pnck","pregnancy upregulated non-ubiquitously expressed CaM kinase"
"ENSMUSG00000002014",41.9776668969069,40.6970195259004,82.6746864228073,"Ssr4","signal sequence receptor, delta"
"ENSMUSG00000002015",188.667900115271,171.317727401496,359.985627516766,"Bcap31","B cell receptor associated protein 31"
"ENSMUSG00000002017",99.5594458334227,88.7808268424607,188.340272675883,"Fam98a","family with sequence similarity 98, member A"
"ENSMUSG00000002020",0.144750575506576,0.334496050897811,0.479246626404387,"Ltbp2","latent transforming growth factor beta binding protein 2"
"ENSMUSG00000002028",36.1876438766439,36.9618136242081,73.149457500852,"Kmt2a","lysine (K)-specific methyltransferase 2A"
"ENSMUSG00000002031",59.0003345764802,59.9305424525245,118.930877029005,"Ift46","intraflagellar transport 46"
"ENSMUSG00000002032",63.9797543739064,71.7772775884886,135.757031962395,"Tmem25","transmembrane protein 25"
"ENSMUSG00000002033",0,0,0,"Cd3g","CD3 antigen, gamma polypeptide"
"ENSMUSG00000002043",9.29298694752215,10.2300042232914,19.5229911708135,"Trappc6a","trafficking protein particle complex 6A"
"ENSMUSG00000002052",198.279338328907,191.694111835354,389.973450164261,"Supt6","suppressor of Ty 6"
"ENSMUSG00000002055",4.57411818600779,4.12545129440634,8.69956948041413,"Spag5","sperm associated antigen 5"
"ENSMUSG00000002057",0,0,0,"Foxn1","forkhead box N1"
"ENSMUSG00000002058",27.3289086556415,29.1011564281096,56.430065083751,"Unc119","unc-119 lipid binding chaperone"
"ENSMUSG00000002059",1.47645587016707,1.44948288722385,2.92593875739092,"Rab34","RAB34, member RAS oncogene family"
"ENSMUSG00000002064",70.7540813076142,81.3382897099844,152.092371017599,"Sdf2","stromal cell derived factor 2"
"ENSMUSG00000002068",37.5193491713044,39.6377820313906,77.157131202695,"Ccne1","cyclin E1"
"ENSMUSG00000002076",0.231600920810521,0.278746709081509,0.51034762989203,"Hsf2bp","heat shock transcription factor 2 binding protein"
"ENSMUSG00000002083",3.61876438766439,2.28572301446838,5.90448740213277,"Bbc3","BCL2 binding component 3"
"ENSMUSG00000002100",1.88175748158548,4.62719537075305,6.50895285233854,"Mybpc3","myosin binding protein C, cardiac"
"ENSMUSG00000002102",313.877147928459,303.109171455233,616.986319383692,"Psmc3","proteasome (prosome, macropain) 26S subunit, ATPase 3"
"ENSMUSG00000002103",71.0725325737286,69.3243065485714,140.3968391223,"Acp2","acid phosphatase 2, lysosomal"
"ENSMUSG00000002104",0.665852647330248,0.418120063622264,1.08397271095251,"Rapsn","receptor-associated protein of the synapse"
"ENSMUSG00000002105",39.2563560773833,40.3903981459107,79.646754223294,"Slc39a13","solute carrier family 39 (metal ion transporter), member 13"
"ENSMUSG00000002107",12.7380506445787,8.69689732334309,21.4349479679217,"Celf2","CUGBP, Elav-like family member 2"
"ENSMUSG00000002108",10.0456899401563,11.0104950087196,21.056184948876,"Nr1h3","nuclear receptor subfamily 1, group H, member 3"
"ENSMUSG00000002109",1.27380506445787,2.31359768537653,3.58740274983439,"Ddb2","damage specific DNA binding protein 2"
"ENSMUSG00000002111",0.202650805709206,0.418120063622264,0.62077086933147,"Spi1","spleen focus forming virus (SFFV) proviral integration oncogene"
"ENSMUSG00000002129",54.5999170810803,55.9444645126589,110.544381593739,"Sf3a1","splicing factor 3a, subunit 1"
"ENSMUSG00000002147",11.0589439687024,11.5958630977908,22.6548070664932,"Stat6","signal transducer and activator of transcription 6"
"ENSMUSG00000002190",52.3418081031777,60.1535398197897,112.495347922967,"Clgn","calmegin"
"ENSMUSG00000002204",0.0579002302026302,0.167248025448906,0.225148255651536,"Napsa","napsin A aspartic peptidase"
"ENSMUSG00000002205",17.3411189456878,21.4356219283681,38.7767408740558,"Vrk3","vaccinia related kinase 3"
"ENSMUSG00000002210",24.2312463398008,28.2091669590487,52.4404132988495,"Smg9","smg-9 homolog, nonsense mediated mRNA decay factor (C. elegans)"
"ENSMUSG00000002221",17.0805679097759,17.2544212921454,34.3349892019213,"Paxip1","PAX interacting (with transcription-activation domain) protein 1"
"ENSMUSG00000002222",90.7586108426229,84.2372554844321,174.995866327055,"Rmnd5a","required for meiotic nuclear division 5 homolog A"
"ENSMUSG00000002227",0.955353798343399,0.557493418163019,1.51284721650642,"Mov10","Moloney leukemia virus 10"
"ENSMUSG00000002228",15.5462118094062,17.4774186594106,33.0236304688169,"Ppm1j","protein phosphatase 1J"
"ENSMUSG00000002233",2.05545817219337,2.06272564720317,4.11818381939654,"Rhoc","ras homolog family member C"
"ENSMUSG00000002240",0,0,0,"Prr27","proline rich 27"
"ENSMUSG00000002249",0.955353798343399,0.864114798152679,1.81946859649608,"Tead3","TEA domain family member 3"
"ENSMUSG00000002250",14.3882072053536,14.4669542013303,28.8551614066839,"Ppard","peroxisome proliferator activator receptor delta"
"ENSMUSG00000002257",8.54028395488796,10.4251269196484,18.9654108745364,"Def6","differentially expressed in FDCP 6"
"ENSMUSG00000002265",320.854125667876,257.506209849498,578.360335517374,"Peg3","paternally expressed 3"
