"","SRR2157283.counts","SRR2157284.counts","SRR2157286.counts","SRR2157287.counts","avg","Symbol","Name"
"ENSMUSG00000001524",13.8522816549669,13.2324429303539,14.7420512096739,15.5948146065431,57.4215904015377,"Gtf2h4","general transcription factor II H, polypeptide 4"
"ENSMUSG00000001525",675.311700980809,505.405806367683,353.742371657073,569.875430154839,2104.3353091604,"Tubb5","tubulin, beta 5 class I"
"ENSMUSG00000001542",35.3051597985204,32.6287161145906,33.562402300482,39.6006029926807,141.096881206274,"Ell2","elongation factor RNA polymerase II 2"
"ENSMUSG00000001552",16.6279261064302,7.9733950990594,3.20915400482697,6.54470908077874,34.3551842910953,"Jup","junction plakoglobin"
"ENSMUSG00000001569",42.7241720706562,44.4191620589444,43.8918667535189,43.5120892792399,174.547290162359,"Nom1","nucleolar protein with MIF4G domain 1"
"ENSMUSG00000001576",40.622983280296,28.868214170708,23.8012255358,31.700934610022,124.993357596826,"Ergic1","endoplasmic reticulum-golgi intermediate compartment (ERGIC) 1"
"ENSMUSG00000001588",337.098127539877,344.722103006142,446.1726927336,361.723003062259,1489.71592634188,"Acap1","ArfGAP with coiled-coil, ankyrin repeat and PH domains 1"
"ENSMUSG00000001604",1.03762409400501,1.04615467611772,0.568287688354776,1.04817606371847,3.70024252219598,"Tcea3","transcription elongation factor A (SII), 3"
"ENSMUSG00000001627",19.0922833296921,20.6968979167074,20.1909272803697,22.6508290842577,82.6309376110269,"Ifrd1","interferon-related developmental regulator 1"
"ENSMUSG00000001630",11.5435680458057,15.2399289304717,14.9091946474253,17.0520349878102,58.7447266115129,"Stk38l","serine/threonine kinase 38 like"
"ENSMUSG00000001632",109.573104326929,104.502369808949,101.255494589801,100.573771577279,415.904740302958,"Brpf1","bromodomain and PHD finger containing, 1"
"ENSMUSG00000001642",78.0552724715267,74.7293732156524,75.0474035503807,80.5306000173946,308.362649254954,"Akr1b3","aldo-keto reductase family 1, member B3 (aldose reductase)"
"ENSMUSG00000001665",1.06356469635513,0.9047824225883,0.568287688354776,0.639131746169799,3.17576655346801,"Gstt3","glutathione S-transferase, theta 3"
"ENSMUSG00000001666",2.64594143971277,3.05364067623551,2.07257862811742,3.32348508008295,11.0956458241487,"Ddt","D-dopachrome tautomerase"
"ENSMUSG00000001674",51.9849671096509,53.3821629327097,53.5861861431003,56.8060295995717,215.759345785033,"Ddx18","DEAD (Asp-Glu-Ala-Asp) box polypeptide 18"
"ENSMUSG00000001687",136.914499203961,143.181818374599,140.701345899132,150.553874127758,571.351537605449,"Ubl3","ubiquitin-like 3"
"ENSMUSG00000001700",67.2380412915245,90.732712315183,104.66522071993,98.5541152593829,361.19008958602,"Gramd3","GRAM domain containing 3"
"ENSMUSG00000001707",14.2154500878686,11.988367099295,11.9674701430006,15.4414229874623,53.6127103176265,"Eef1e1","eukaryotic translation elongation factor 1 epsilon 1"
"ENSMUSG00000001729",182.232731509629,151.183487924364,117.83612361474,156.663973621141,607.916316669875,"Akt1","thymoma viral proto-oncogene 1"
"ENSMUSG00000001739",31.6734754695029,16.4840047615306,2.60743762892191,10.941935494427,61.7068533543823,"Cldn15","claudin 15"
"ENSMUSG00000001741",173.750154541138,186.667923560249,205.018140745873,201.94006651981,767.37628536707,"Il16","interleukin 16"
"ENSMUSG00000001750",189.755506191166,165.2924388266,125.391007001104,144.264817745447,624.703769764317,"Tcirg1","T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3"
"ENSMUSG00000001751",28.6903061992385,28.6702930157668,29.7181032321997,29.8091046413594,116.887807088564,"Naglu","alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB)"
"ENSMUSG00000001755",27.5229790934828,24.5704976634135,21.2606452819787,24.3637021639927,97.7178242028677,"Coasy","Coenzyme A synthase"
"ENSMUSG00000001761",3.55386252196715,1.55509478882364,0.802288501206742,2.01965631789656,7.9309021298941,"Smo","smoothened, frizzled class receptor"
"ENSMUSG00000001763",14.0598064737679,6.81414262011814,2.70772369157276,19.3017787343279,42.8834515197867,"Tspan33","tetraspanin 33"
"ENSMUSG00000001767",45.0847668845176,42.6095972137678,42.120146313354,49.9545372806314,179.769047692271,"Crnkl1","Crn, crooked neck-like 1 (Drosophila)"
"ENSMUSG00000001768",21.1934721200523,11.9318181978832,2.70772369157276,9.48471511315981,45.3177291226681,"Rin2","Ras and Rab interactor 2"
"ENSMUSG00000001774",55.4350672222175,54.8807088201216,60.6062105286593,62.7627374738742,233.684724044873,"Chordc1","cysteine and histidine-rich domain (CHORD)-containing, zinc-binding protein 1"
"ENSMUSG00000001783",131.544794517485,140.269549951892,149.593376787507,152.803617874275,574.21133913116,"Rtcb","RNA 2',3'-cyclic phosphate and 5'-OH ligase"
"ENSMUSG00000001785",44.1768458022632,42.3834016081207,32.1583974233703,41.287910802569,160.006555636323,"Pwp1","PWP1 homolog, endonuclein"
"ENSMUSG00000001786",28.1974347545861,26.3517880578842,28.2138122924371,31.4452819115541,114.208317016462,"Fbxo7","F-box protein 7"
"ENSMUSG00000001794",200.624618575868,165.801378939306,132.544746136864,170.724872036877,669.695615688915,"Capns1","calpain, small subunit 1"
"ENSMUSG00000001829",18.2881246568383,14.5047932121187,13.0371881446096,14.5210732729778,60.3511792865443,"Clpb","ClpB caseinolytic peptidase B"
"ENSMUSG00000001833",127.083010913263,131.476195782362,119.206699804302,139.509677553944,517.275584053871,"Sept7","septin 7"
"ENSMUSG00000001844",31.3621882413014,34.6079276640025,36.2701259920548,34.2574615947012,136.49770349206,"Zdhhc4","zinc finger, DHHC domain containing 4"
"ENSMUSG00000001847",210.533928673616,175.018849869424,145.682220344124,172.488875656305,703.72387454347,"Rac1","RAS-related C3 botulinum substrate 1"
"ENSMUSG00000001855",90.0917119619848,93.8994507942421,95.4723316436023,83.0871270020738,362.550621401903,"Nup214","nucleoporin 214"
"ENSMUSG00000001865",18.443768270939,16.3991814094129,5.31516132049467,31.0362375940054,71.194348594852,"Cpa3","carboxypeptidase A3, mast cell"
"ENSMUSG00000001891",60.3637816687413,51.4029513832978,39.8135668723846,51.1305396935839,202.710839618008,"Ugp2","UDP-glucose pyrophosphorylase 2"
"ENSMUSG00000001901",1.45267373160701,2.20540715505898,1.67143437751405,1.76400361942864,7.09351888360868,"Kcnh6","potassium voltage-gated channel, subfamily H (eag-related), member 6"
"ENSMUSG00000001909",66.4079420163205,73.9376885958877,83.1371459375487,79.8147724616844,303.297549011441,"Trmt1","tRNA methyltransferase 1"
"ENSMUSG00000001910",127.575882357916,114.426702006714,107.239229661301,105.763521356178,455.005335382109,"Nacc1","nucleus accumbens associated 1, BEN and BTB (POZ) domain containing"
"ENSMUSG00000001911",12.7887169586117,8.76507971882416,5.11458919519298,7.82297257311833,34.4913584457472,"Nfix","nuclear factor I/X"
"ENSMUSG00000001918",256.396913628637,297.418946975198,336.827455756631,332.936509214771,1223.57982557524,"Slc1a5","solute carrier family 1 (neutral amino acid transporter), member 5"
"ENSMUSG00000001924",352.688429552302,334.486751850612,294.841024193478,328.667109150357,1310.68331474675,"Uba1","ubiquitin-like modifier activating enzyme 1"
"ENSMUSG00000001930",6.61485359928192,2.60124946494136,1.06971800160899,3.01670184192145,13.3025229077537,"Vwf","Von Willebrand factor"
"ENSMUSG00000001942",19.7667389907954,17.6715316911777,14.5414790843722,17.7934278133672,69.7731775797125,"Siae","sialic acid acetylesterase"
"ENSMUSG00000001962",41.6346667719509,40.6586601150617,44.5604405045245,44.3046126444904,171.158380036028,"Fam50a","family with sequence similarity 50, member A"
"ENSMUSG00000001964",52.841006987205,52.1098126509449,45.4964437559323,53.1757612813272,203.62302467541,"Emd","emerin"
"ENSMUSG00000001983",9.26079503899469,9.72641104282423,10.0620349526346,10.8396744150398,39.8889154494933,"Taco1","translational activator of mitochondrially encoded cytochrome c oxidase I"
"ENSMUSG00000001986",8.81980479904256,6.39002585952987,3.14229662972641,4.34609587395463,22.6982231622535,"Gria3","glutamate receptor, ionotropic, AMPA3 (alpha 3)"
"ENSMUSG00000001988",0.804158672853881,0.650312366235341,1.27029012691068,0.741392825556966,3.46615399155686,"Npas1","neuronal PAS domain protein 1"
"ENSMUSG00000001995",42.1015976142532,42.7792439180031,37.9081316820186,38.2456436908007,161.034616905076,"Sipa1l2","signal-induced proliferation-associated 1 like 2"
"ENSMUSG00000001998",27.6008009005332,33.8445174949436,39.1115644338287,31.5475429909413,132.104425820247,"Ap4e1","adaptor-related protein complex AP-4, epsilon 1"
"ENSMUSG00000001999",19.7407983884453,13.6000107895304,9.69431938958147,12.782634923396,55.8177634909531,"Blvra","biliverdin reductase A"
"ENSMUSG00000002006",3.2944564984659,3.59085523964732,2.8080097542236,4.98522762012443,14.6785491124612,"Pdzd4","PDZ domain containing 4"
"ENSMUSG00000002007",79.6635898172345,93.3622362308302,138.461623833264,110.314139388907,421.801589270236,"Srpk3","serine/arginine-rich protein specific kinase 3"
"ENSMUSG00000002010",111.414887093788,112.249569302361,122.181852996277,122.687729994755,468.53403938718,"Idh3g","isocitrate dehydrogenase 3 (NAD+), gamma"
"ENSMUSG00000002014",61.7645741956481,48.9713486225918,38.3427046201722,50.9771480745031,200.055775512915,"Ssr4","signal sequence receptor, delta"
"ENSMUSG00000002015",111.80399612904,100.261202203066,93.8677546411888,101.673078180692,407.606031153986,"Bcap31","B cell receptor associated protein 31"
"ENSMUSG00000002017",32.5813965517572,35.1168677767084,40.5489979984908,39.4727766434468,147.720038970403,"Fam98a","family with sequence similarity 98, member A"
"ENSMUSG00000002028",390.769233802286,539.815812876745,654.567130922051,355.510642489489,1940.66282009057,"Kmt2a","lysine (K)-specific methyltransferase 2A"
"ENSMUSG00000002031",18.7550554991405,19.1983520292955,21.1603592193278,21.500391941152,80.6141586889159,"Ift46","intraflagellar transport 46"
"ENSMUSG00000002033",1.81584216450876,1.30062473247068,0.73543112610618,1.76400361942864,5.61590164251427,"Cd3g","CD3 antigen, gamma polypeptide"
"ENSMUSG00000002043",18.1843622474378,16.14471135306,14.3743356466208,17.6144709244396,66.3178801715582,"Trappc6a","trafficking protein particle complex 6A"
"ENSMUSG00000002052",159.275298429769,158.987236319188,168.681157378718,155.309014319261,642.252706446935,"Supt6","suppressor of Ty 6"
"ENSMUSG00000002055",51.1029866297466,33.9576152977671,10.3628931405871,39.3449502942128,134.768445362314,"Spag5","sperm associated antigen 5"
"ENSMUSG00000002058",61.6608117862476,47.6424494394152,41.3512864996975,49.3409708043084,199.995518529669,"Unc119","unc-119 lipid binding chaperone"
"ENSMUSG00000002064",36.8356553371778,35.9651012978849,40.4821406233902,38.6546880083494,151.937585266802,"Sdf2","stromal cell derived factor 2"
"ENSMUSG00000002068",27.0301076488304,21.2623869308251,17.6503470265483,30.473801657376,96.4166432635798,"Ccne1","cyclin E1"
"ENSMUSG00000002083",6.1738633593298,5.00457777494154,3.47658350522922,4.01374736594633,18.6687720054469,"Bbc3","BCL2 binding component 3"
"ENSMUSG00000002100",0.674455661103255,1.18752692964714,0.869145876307304,1.12487187325885,3.85600034031655,"Mybpc3","myosin binding protein C, cardiac"
"ENSMUSG00000002102",109.339638905778,91.467848033536,82.6691443118447,107.399698626373,390.876329877531,"Psmc3","proteasome (prosome, macropain) 26S subunit, ATPase 3"
"ENSMUSG00000002103",37.2247643724296,21.4320336350604,8.7583161381736,12.8082001932428,80.2233143389064,"Acp2","acid phosphatase 2, lysosomal"
"ENSMUSG00000002105",15.1493117724731,16.5971025643541,18.9540658410093,17.6400361942864,68.340516372123,"Slc39a13","solute carrier family 39 (metal ion transporter), member 13"
"ENSMUSG00000002107",231.753341396018,228.796855112016,224.741066400539,209.123907346758,894.415170255332,"Celf2","CUGBP, Elav-like family member 2"
"ENSMUSG00000002108",16.4982230946796,6.84241707082402,0.902574563857585,2.5309617148324,26.7741764441936,"Nr1h3","nuclear receptor subfamily 1, group H, member 3"
"ENSMUSG00000002109",24.0209977762159,32.8549117202377,37.7744169318174,34.6665059122499,129.316832340521,"Ddb2","damage specific DNA binding protein 2"
"ENSMUSG00000002111",191.156298718073,142.870799416834,93.0988948275324,125.576605487442,552.702598449881,"Spi1","spleen focus forming virus (SFFV) proviral integration oncogene"
"ENSMUSG00000002129",110.973896853836,101.788022541184,99.7846323375886,112.84510110374,425.391652836348,"Sf3a1","splicing factor 3a, subunit 1"
"ENSMUSG00000002147",276.889989485236,291.057195566374,320.347112794342,280.91118507655,1169.2054829225,"Stat6","signal transducer and activator of transcription 6"
"ENSMUSG00000002204",243.063444020673,238.749461760488,226.813645028656,221.753150651073,930.37970146089,"Napsa","napsin A aspartic peptidase"
"ENSMUSG00000002205",64.851505875313,65.7098234404753,67.7265209768692,71.3015376027027,269.58938789536,"Vrk3","vaccinia related kinase 3"
"ENSMUSG00000002210",47.860411335981,44.5605343124738,42.6884340017087,46.9122701688632,182.021649819027,"Smg9","smg-9 homolog, nonsense mediated mRNA decay factor (C. elegans)"
"ENSMUSG00000002221",56.4986319185727,57.1709393272982,49.140170698913,56.9082906789589,219.718032623743,"Paxip1","PAX interacting (with transcription-activation domain) protein 1"
"ENSMUSG00000002222",106.045182407312,109.931064344479,107.941232099857,118.188242501719,442.105721353367,"Rmnd5a","required for meiotic nuclear division 5 homolog A"
"ENSMUSG00000002227",37.8213982264825,35.7671801429438,38.8107062458762,36.7628580396868,149.162142654989,"Mov10","Moloney leukemia virus 10"
"ENSMUSG00000002233",1.97148577860951,1.24407583105891,1.13657537670955,0.92034971448451,5.27248670086249,"Rhoc","ras homolog family member C"
"ENSMUSG00000002250",25.3699090984224,24.1746553535312,26.2080910394202,21.5515224808456,97.3041779722194,"Ppard","peroxisome proliferator activator receptor delta"
"ENSMUSG00000002257",102.854488318246,90.1954977517712,86.8477302556298,92.4440157659997,372.341732091647,"Def6","differentially expressed in FDCP 6"
"ENSMUSG00000002279",14.0598064737679,15.4661245361188,14.4077643341711,12.4247211455409,56.3584164895986,"Lmf1","lipase maturation factor 1"
"ENSMUSG00000002280",32.0107033000545,32.6852650160024,29.7181032321997,32.186674737111,126.600746285368,"Narfl","nuclear prelamin A recognition factor-like"
"ENSMUSG00000002289",3.42415951021652,1.78129039447072,0.501430313254214,1.53391619080752,7.24079640874897,"Angptl4","angiopoietin-like 4"
"ENSMUSG00000002297",33.359614622261,25.1642611282371,15.6111970859812,29.9880615302869,104.123134366766,"Dbf4","DBF4 zinc finger"
"ENSMUSG00000002307",73.6453700720054,68.5372685110638,75.2145469881321,76.7469400800694,294.144125651271,"Daxx","Fas death domain-associated protein"
"ENSMUSG00000002308",2.90534746321402,3.19501292976494,2.94172450442472,3.91148628655917,12.9535711839628,"Cd320","CD320 antigen"
"ENSMUSG00000002319",28.4309001757372,29.2923309312962,29.1832442313952,30.4993669272228,117.405842265651,"Ipo4","importin 4"
"ENSMUSG00000002320",47.0821932654772,43.9667708476502,39.5127086844321,47.2957492165651,177.857422014125,"Tm9sf1","transmembrane 9 superfamily member 1"
"ENSMUSG00000002324",1.40079252690676,0.650312366235341,0.501430313254214,2.04522158774336,4.59775679413967,"Rec8","REC8 meiotic recombination protein"
"ENSMUSG00000002325",109.521223122229,110.157259950126,119.206699804302,124.528429423724,463.413612300379,"Irf9","interferon regulatory factor 9"
"ENSMUSG00000002326",39.8447652097923,41.1110513263559,43.8250093784183,46.7588785497825,171.539704464349,"Gmpr2","guanosine monophosphate reductase 2"
"ENSMUSG00000002329",38.755259911087,40.60211121365,45.2624429430804,45.2760928986685,169.895906966486,"Mdp1","magnesium-dependent phosphatase 1"
"ENSMUSG00000002332",34.8641695585683,28.5006463115315,24.3026558490542,32.186674737111,119.854146456265,"Dhrs1","dehydrogenase/reductase (SDR family) member 1"
"ENSMUSG00000002342",26.8485234323796,27.5675894382373,26.8766647904259,28.3518842600923,109.644661921135,"Tmem161a","transmembrane protein 161A"
"ENSMUSG00000002343",9.05327022019369,7.77547394411821,7.05345307310928,8.64106120821567,32.5232584456368,"Armc6","armadillo repeat containing 6"
"ENSMUSG00000002345",29.9613957143946,29.348879832708,29.75153191975,30.3971058478356,119.458913314688,"Borcs8","BLOC-1 related complex subunit 8"
"ENSMUSG00000002346",7.96376492148843,6.13555580317691,7.85574157431602,6.95375339832741,28.9088156973088,"Slc25a42","solute carrier family 25, member 42"
"ENSMUSG00000002365",102.698844704146,112.475764908008,122.114995621176,120.207898819616,457.497504052946,"Snx9","sorting nexin 9"
"ENSMUSG00000002372",91.803791717093,85.7281345402415,91.6948899504206,97.4292433861241,366.656059593879,"Ranbp3","RAN binding protein 3"
"ENSMUSG00000002379",26.3556519877272,22.9588539731781,20.1909272803697,28.0962315616243,97.6016648028993,"Ndufa11","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 11"
"ENSMUSG00000002393",5.42158589117616,4.3542654087062,3.87772775583259,4.09044317548671,17.7440222312017,"Nr2f6","nuclear receptor subfamily 2, group F, member 6"
"ENSMUSG00000002395",89.7026029267329,88.5555796108299,91.5946038877697,95.0772385602192,364.930024985552,"Use1","unconventional SNARE in the ER 1 homolog (S. cerevisiae)"
"ENSMUSG00000002396",25.7330775313242,24.45739986059,27.7458106667332,22.5485680048705,100.484856063518,"Ocel1","occludin/ELL domain containing 1"
